trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,rep,response_mode,model,temperature,seed,letter,chose_gamble,raw,discarded,latency_s,ts_utc
2857,31,mixed,51,51,151,0.29,0.8586,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.070,0,0.0,2026-07-04T21:08:09+00:00
2652,29,gain,0,79,81,0.83,0.851,2,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.269,0,0.0,2026-07-04T21:08:09+00:00
3353,37,neutral,0,151,252,0.68,1.1348,3,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
3257,36,neutral,0,98,227,0.47,1.0887,2,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.433,0,0.0,2026-07-04T21:08:09+00:00
2052,22,mixed,81,81,163,0.72,1.4489,2,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.654,0,0.0,2026-07-04T21:08:09+00:00
1505,16,mixed,139,139,234,0.6,1.0101,0,False,2,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.172,0,0.0,2026-07-04T21:08:09+00:00
3616,8,dominant,0,62,104,1.0,1.6774,3,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.905,0,0.0,2026-07-04T21:08:09+00:00
419,4,gain,0,29,71,0.55,1.3466,4,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.601,0,0.0,2026-07-04T21:08:09+00:00
175,1,mixed,58,58,116,0.66,1.32,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.481,0,0.0,2026-07-04T21:08:09+00:00
937,10,gain,0,111,278,0.58,1.4526,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.661,0,0.0,2026-07-04T21:08:09+00:00
1685,18,mixed,41,41,61,0.58,0.8629,0,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.077,0,0.0,2026-07-04T21:08:09+00:00
281,3,neutral,0,46,158,0.33,1.1335,1,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.429,0,0.0,2026-07-04T21:08:09+00:00
2032,22,gain,0,81,163,0.72,1.4489,3,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.729,0,0.0,2026-07-04T21:08:09+00:00
1724,19,neutral,0,64,122,0.49,0.9341,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.329,0,0.0,2026-07-04T21:08:09+00:00
2135,23,mixed,91,91,626,0.23,1.5822,0,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.301,0,0.0,2026-07-04T21:08:09+00:00
3182,35,gain,0,91,133,0.68,0.9938,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.404,0,0.0,2026-07-04T21:08:09+00:00
3266,36,neutral,0,98,227,0.47,1.0887,4,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.433,0,0.0,2026-07-04T21:08:09+00:00
2526,28,neutral,0,132,181,0.76,1.0421,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.472,0,0.0,2026-07-04T21:08:09+00:00
627,6,mixed,94,94,101,0.71,0.7629,4,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.043,0,0.0,2026-07-04T21:08:09+00:00
1188,13,neutral,0,72,88,0.64,0.7822,3,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.196,0,0.0,2026-07-04T21:08:09+00:00
940,10,gain,0,111,278,0.58,1.4526,1,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.661,0,0.0,2026-07-04T21:08:09+00:00
115,1,neutral,0,58,116,0.66,1.32,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.639,0,0.0,2026-07-04T21:08:09+00:00
3375,37,gain,0,151,252,0.68,1.1348,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
2430,27,neutral,0,166,433,0.53,1.3825,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.608,0,0.0,2026-07-04T21:08:09+00:00
118,1,neutral,0,58,116,0.66,1.32,4,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.639,0,0.0,2026-07-04T21:08:09+00:00
1029,11,gain,0,54,68,0.81,1.02,1,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.464,0,0.0,2026-07-04T21:08:09+00:00
1778,19,mixed,64,64,122,0.49,0.9341,1,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.095,0,0.0,2026-07-04T21:08:09+00:00
3519,39,neutral,0,178,567,0.32,1.0193,1,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.376,0,0.0,2026-07-04T21:08:09+00:00
3361,37,gain,0,151,252,0.68,1.1348,0,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
3501,38,mixed,183,183,609,0.38,1.2646,3,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.222,0,0.0,2026-07-04T21:08:09+00:00
239,2,gain,0,162,661,0.26,1.0609,4,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.394,0,0.0,2026-07-04T21:08:09+00:00
1033,11,gain,0,54,68,0.81,1.02,2,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.464,0,0.0,2026-07-04T21:08:09+00:00
939,10,gain,0,111,278,0.58,1.4526,1,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.661,0,0.0,2026-07-04T21:08:09+00:00
540,6,neutral,0,94,101,0.71,0.7629,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.173,0,0.0,2026-07-04T21:08:09+00:00
2116,23,gain,0,91,626,0.23,1.5822,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
3027,33,gain,0,142,446,0.53,1.6646,4,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.704,0,0.0,2026-07-04T21:08:09+00:00
1919,21,neutral,0,106,206,0.73,1.4187,4,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.721,0,0.0,2026-07-04T21:08:09+00:00
3025,33,gain,0,142,446,0.53,1.6646,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.704,0,0.0,2026-07-04T21:08:09+00:00
1906,21,neutral,0,106,206,0.73,1.4187,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.721,0,0.0,2026-07-04T21:08:09+00:00
1545,17,neutral,0,117,362,0.42,1.2995,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.525,0,0.0,2026-07-04T21:08:09+00:00
2970,33,neutral,0,142,446,0.53,1.6646,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.704,0,0.0,2026-07-04T21:08:09+00:00
2664,29,gain,0,79,81,0.83,0.851,4,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.269,0,0.0,2026-07-04T21:08:09+00:00
3082,34,neutral,0,52,96,0.63,1.1631,3,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.529,0,0.0,2026-07-04T21:08:09+00:00
1427,15,mixed,82,82,113,0.74,1.0198,2,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.283,0,0.0,2026-07-04T21:08:09+00:00
2399,26,gain,0,59,151,0.36,0.9214,4,False,2,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.322,0,0.0,2026-07-04T21:08:09+00:00
2539,28,neutral,0,132,181,0.76,1.0421,3,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.472,0,0.0,2026-07-04T21:08:09+00:00
1454,16,neutral,0,139,234,0.6,1.0101,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.403,0,0.0,2026-07-04T21:08:09+00:00
2229,24,mixed,168,168,214,0.76,0.9681,1,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.239,0,0.0,2026-07-04T21:08:09+00:00
1492,16,gain,0,139,234,0.6,1.0101,3,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.403,0,0.0,2026-07-04T21:08:09+00:00
3658,29,dominant,0,79,93,1.0,1.1772,4,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.693,0,0.0,2026-07-04T21:08:09+00:00
476,5,neutral,0,162,381,0.46,1.0819,4,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.426,0,0.0,2026-07-04T21:08:09+00:00
3102,34,gain,0,52,96,0.63,1.1631,2,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.529,0,0.0,2026-07-04T21:08:09+00:00
3466,38,gain,0,183,609,0.38,1.2646,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.496,0,0.0,2026-07-04T21:08:09+00:00
505,5,gain,0,162,381,0.46,1.0819,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.426,0,0.0,2026-07-04T21:08:09+00:00
604,6,mixed,94,94,101,0.71,0.7629,0,False,1,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.043,0,0.0,2026-07-04T21:08:09+00:00
1753,19,gain,0,64,122,0.49,0.9341,2,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.329,0,0.0,2026-07-04T21:08:09+00:00
1493,16,gain,0,139,234,0.6,1.0101,3,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.403,0,0.0,2026-07-04T21:08:09+00:00
1267,14,neutral,0,81,201,0.68,1.6874,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.788,0,0.0,2026-07-04T21:08:09+00:00
842,9,gain,0,49,153,0.26,0.8118,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.279,0,0.0,2026-07-04T21:08:09+00:00
2912,32,gain,0,131,236,0.57,1.0269,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.410,0,0.0,2026-07-04T21:08:09+00:00
631,7,neutral,0,63,98,0.64,0.9956,0,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.398,0,0.0,2026-07-04T21:08:09+00:00
2596,28,mixed,132,132,181,0.76,1.0421,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.331,0,0.0,2026-07-04T21:08:09+00:00
3023,33,gain,0,142,446,0.53,1.6646,3,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.704,0,0.0,2026-07-04T21:08:09+00:00
1748,19,gain,0,64,122,0.49,0.9341,1,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.329,0,0.0,2026-07-04T21:08:09+00:00
2770,30,mixed,149,149,447,0.26,0.78,1,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.055,0,0.0,2026-07-04T21:08:09+00:00
867,9,gain,0,49,153,0.26,0.8118,4,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.279,0,0.0,2026-07-04T21:08:09+00:00
2247,24,mixed,168,168,214,0.76,0.9681,4,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.239,0,0.0,2026-07-04T21:08:09+00:00
168,1,mixed,58,58,116,0.66,1.32,3,True,0,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.481,0,0.0,2026-07-04T21:08:09+00:00
1441,16,neutral,0,139,234,0.6,1.0101,0,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.403,0,0.0,2026-07-04T21:08:09+00:00
1597,17,mixed,117,117,362,0.42,1.2995,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.253,0,0.0,2026-07-04T21:08:09+00:00
3000,33,gain,0,142,446,0.53,1.6646,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.704,0,0.0,2026-07-04T21:08:09+00:00
1527,16,mixed,139,139,234,0.6,1.0101,4,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.172,0,0.0,2026-07-04T21:08:09+00:00
3376,37,gain,0,151,252,0.68,1.1348,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
1155,12,mixed,164,164,541,0.38,1.2535,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.217,0,0.0,2026-07-04T21:08:09+00:00
1968,21,mixed,106,106,206,0.73,1.4187,3,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.649,0,0.0,2026-07-04T21:08:09+00:00
2403,26,mixed,59,59,151,0.36,0.9214,0,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.082,0,0.0,2026-07-04T21:08:09+00:00
876,9,mixed,49,49,153,0.26,0.8118,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.063,0,0.0,2026-07-04T21:08:09+00:00
2655,29,gain,0,79,81,0.83,0.851,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.269,0,0.0,2026-07-04T21:08:09+00:00
861,9,gain,0,49,153,0.26,0.8118,3,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.279,0,0.0,2026-07-04T21:08:09+00:00
524,5,mixed,162,162,381,0.46,1.0819,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.159,0,0.0,2026-07-04T21:08:09+00:00
2088,23,neutral,0,91,626,0.23,1.5822,3,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
1534,17,neutral,0,117,362,0.42,1.2995,0,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.525,0,0.0,2026-07-04T21:08:09+00:00
3215,35,mixed,91,91,133,0.68,0.9938,0,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.206,0,0.0,2026-07-04T21:08:09+00:00
646,7,neutral,0,63,98,0.64,0.9956,2,False,1,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.398,0,0.0,2026-07-04T21:08:09+00:00
277,3,neutral,0,46,158,0.33,1.1335,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.429,0,0.0,2026-07-04T21:08:09+00:00
816,9,neutral,0,49,153,0.26,0.8118,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.279,0,0.0,2026-07-04T21:08:09+00:00
229,2,gain,0,162,661,0.26,1.0609,3,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.394,0,0.0,2026-07-04T21:08:09+00:00
670,7,gain,0,63,98,0.64,0.9956,1,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.398,0,0.0,2026-07-04T21:08:09+00:00
2102,23,gain,0,91,626,0.23,1.5822,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
2331,25,mixed,124,124,207,0.76,1.2687,3,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.578,0,0.0,2026-07-04T21:08:09+00:00
1626,18,neutral,0,41,61,0.58,0.8629,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.272,0,0.0,2026-07-04T21:08:09+00:00
1680,18,mixed,41,41,61,0.58,0.8629,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.077,0,0.0,2026-07-04T21:08:09+00:00
1400,15,gain,0,82,113,0.74,1.0198,3,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.444,0,0.0,2026-07-04T21:08:09+00:00
1137,12,gain,0,164,541,0.38,1.2535,4,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.492,0,0.0,2026-07-04T21:08:09+00:00
37,0,gain,0,186,984,0.26,1.3755,1,True,1,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.494,0,0.0,2026-07-04T21:08:09+00:00
116,1,neutral,0,58,116,0.66,1.32,4,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.639,0,0.0,2026-07-04T21:08:09+00:00
2182,24,neutral,0,168,214,0.76,0.9681,3,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.395,0,0.0,2026-07-04T21:08:09+00:00
644,7,neutral,0,63,98,0.64,0.9956,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.398,0,0.0,2026-07-04T21:08:09+00:00
1887,20,mixed,186,186,266,0.63,0.901,4,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.109,0,0.0,2026-07-04T21:08:09+00:00
1484,16,gain,0,139,234,0.6,1.0101,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.403,0,0.0,2026-07-04T21:08:09+00:00
1044,11,gain,0,54,68,0.81,1.02,4,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.464,0,0.0,2026-07-04T21:08:09+00:00
1250,13,mixed,72,72,88,0.64,0.7822,3,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.048,0,0.0,2026-07-04T21:08:09+00:00
2234,24,mixed,168,168,214,0.76,0.9681,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.239,0,0.0,2026-07-04T21:08:09+00:00
23,0,neutral,0,186,984,0.26,1.3755,3,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.494,0,0.0,2026-07-04T21:08:09+00:00
3180,35,gain,0,91,133,0.68,0.9938,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.404,0,0.0,2026-07-04T21:08:09+00:00
2702,30,neutral,0,149,447,0.26,0.78,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.262,0,0.0,2026-07-04T21:08:09+00:00
1978,21,mixed,106,106,206,0.73,1.4187,4,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.649,0,0.0,2026-07-04T21:08:09+00:00
2431,27,neutral,0,166,433,0.53,1.3825,0,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.608,0,0.0,2026-07-04T21:08:09+00:00
2524,28,neutral,0,132,181,0.76,1.0421,0,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.472,0,0.0,2026-07-04T21:08:09+00:00
2213,24,gain,0,168,214,0.76,0.9681,3,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.395,0,0.0,2026-07-04T21:08:09+00:00
2821,31,gain,0,51,151,0.29,0.8586,0,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.296,0,0.0,2026-07-04T21:08:09+00:00
1211,13,gain,0,72,88,0.64,0.7822,1,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.196,0,0.0,2026-07-04T21:08:09+00:00
3026,33,gain,0,142,446,0.53,1.6646,4,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.704,0,0.0,2026-07-04T21:08:09+00:00
2666,29,gain,0,79,81,0.83,0.851,4,True,2,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.269,0,0.0,2026-07-04T21:08:09+00:00
2773,30,mixed,149,149,447,0.26,0.78,2,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.055,0,0.0,2026-07-04T21:08:09+00:00
808,8,mixed,62,62,263,0.33,1.3998,4,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.262,0,0.0,2026-07-04T21:08:09+00:00
2662,29,gain,0,79,81,0.83,0.851,3,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.269,0,0.0,2026-07-04T21:08:09+00:00
3165,35,neutral,0,91,133,0.68,0.9938,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.404,0,0.0,2026-07-04T21:08:09+00:00
405,4,gain,0,29,71,0.55,1.3466,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.601,0,0.0,2026-07-04T21:08:09+00:00
2124,23,gain,0,91,626,0.23,1.5822,4,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
3389,37,gain,0,151,252,0.68,1.1348,4,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
2274,25,neutral,0,124,207,0.76,1.2687,4,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.655,0,0.0,2026-07-04T21:08:09+00:00
512,5,mixed,162,162,381,0.46,1.0819,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.159,0,0.0,2026-07-04T21:08:09+00:00
2855,31,mixed,51,51,151,0.29,0.8586,0,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.070,0,0.0,2026-07-04T21:08:09+00:00
3439,38,neutral,0,183,609,0.38,1.2646,3,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.496,0,0.0,2026-07-04T21:08:09+00:00
944,10,gain,0,111,278,0.58,1.4526,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.661,0,0.0,2026-07-04T21:08:09+00:00
2049,22,mixed,81,81,163,0.72,1.4489,1,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.654,0,0.0,2026-07-04T21:08:09+00:00
3315,36,mixed,98,98,227,0.47,1.0887,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.166,0,0.0,2026-07-04T21:08:09+00:00
