instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,751,25,neutral,0,124,207,0.76,1.2687,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.70261,0.89903,0,massA=0.632 massB=0.267
p2,982,32,mixed,131,131,236,0.57,1.0269,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.41757,0.93158,0,massA=0.543 massB=0.389
p2,114,3,mixed,46,46,158,0.33,1.1335,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.46318,0.92317,0,massA=0.496 massB=0.428
p2,1101,36,mixed,98,98,227,0.47,1.0887,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.54263,0.9088,0,massA=0.493 massB=0.416
p2,1202,1,dominant,0,58,72,1.0,1.2414,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.46072,0.93451,0,massA=0.504 massB=0.431
p2,621,20,mixed,186,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.50309,0.91414,0,massA=0.46 massB=0.454
p2,1194,39,mixed,178,178,567,0.32,1.0193,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.50598,0.93056,0,massA=0.46 massB=0.471
p2,687,22,mixed,81,81,163,0.72,1.4489,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.66507,0.90926,0,massA=0.605 massB=0.305
p2,689,22,mixed,81,81,163,0.72,1.4489,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.86768,0.76795,0,massA=0.666 massB=0.102
p2,600,20,neutral,0,186,266,0.63,0.901,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56002,0.94035,0,massA=0.414 massB=0.527
p2,1274,37,dominant,0,151,193,1.0,1.2781,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.55526,0.92267,0,massA=0.41 massB=0.512
p2,707,23,gain,0,91,626,0.23,1.5822,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.28256,0.901,0,massA=0.255 massB=0.646
p2,1049,34,mixed,52,52,96,0.63,1.1631,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.85187,0.77195,0,massA=0.658 massB=0.114
p2,362,12,neutral,0,164,541,0.38,1.2535,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.18216,0.94067,0,massA=0.769 massB=0.171
p2,501,16,mixed,139,139,234,0.6,1.0101,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.55954,0.90934,0,massA=0.509 massB=0.401
p2,513,17,neutral,0,117,362,0.42,1.2995,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.48527,0.92735,0,massA=0.45 massB=0.477
p2,138,4,gain,0,29,71,0.55,1.3466,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.30773,0.81356,0,massA=0.563 massB=0.25
p2,791,26,gain,0,59,151,0.36,0.9214,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.47339,0.91196,0,massA=0.432 massB=0.48
p2,956,31,mixed,51,51,151,0.29,0.8586,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56022,0.92415,0,massA=0.406 massB=0.518
p2,909,30,neutral,0,149,447,0.26,0.78,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.57101,0.78331,0,massA=0.447 massB=0.336
p2,639,21,neutral,0,106,206,0.73,1.4187,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.81276,0.78331,0,massA=0.637 massB=0.147
p2,21,0,mixed,186,186,984,0.26,1.3755,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.46567,0.90921,0,massA=0.423 massB=0.486
p2,837,27,mixed,166,166,433,0.53,1.3825,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.60242,0.91318,0,massA=0.55 massB=0.363
p2,942,31,gain,0,51,151,0.29,0.8586,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.20022,0.92232,0,massA=0.738 massB=0.185
p2,412,13,mixed,72,72,88,0.64,0.7822,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.34853,0.92278,0,massA=0.601 massB=0.322
p2,325,10,mixed,111,111,278,0.58,1.4526,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.86698,0.91361,0,massA=0.792 massB=0.122
p2,1003,33,gain,0,142,446,0.53,1.6646,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.71413,0.89705,0,massA=0.641 massB=0.256
p2,847,28,neutral,0,132,181,0.76,1.0421,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.41613,0.90853,0,massA=0.378 massB=0.53
p2,112,3,mixed,46,46,158,0.33,1.1335,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.43743,0.92654,0,massA=0.521 massB=0.405
p2,926,30,mixed,149,149,447,0.26,0.78,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.57577,0.92737,0,massA=0.393 massB=0.534
p2,913,30,gain,0,149,447,0.26,0.78,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.61187,0.90462,0,massA=0.554 massB=0.351
p2,281,9,gain,0,49,153,0.26,0.8118,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.44138,0.91649,0,massA=0.405 massB=0.512
p2,1251,25,dominant,0,124,182,1.0,1.4677,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.67203,0.93068,0,massA=0.625 massB=0.305
p2,523,17,gain,0,117,362,0.42,1.2995,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.64144,0.89884,0,massA=0.577 massB=0.322
p2,196,6,gain,0,94,101,0.71,0.7629,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.53323,0.91679,0,massA=0.428 massB=0.489
p2,1121,37,gain,0,151,252,0.68,1.1348,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.58193,0.89254,0,massA=0.519 massB=0.373
p2,673,22,gain,0,81,163,0.72,1.4489,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.76731,0.89129,0,massA=0.684 massB=0.207
p2,775,25,mixed,124,124,207,0.76,1.2687,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.8793,0.90938,0,massA=0.8 massB=0.11
p2,1021,34,neutral,0,52,96,0.63,1.1631,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.63008,0.90557,0,massA=0.571 massB=0.335
p2,903,30,neutral,0,149,447,0.26,0.78,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.46846,0.92893,0,massA=0.435 massB=0.494
p2,1067,35,gain,0,91,133,0.68,0.9938,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.44898,0.89122,0,massA=0.4 massB=0.491
p2,1056,35,neutral,0,91,133,0.68,0.9938,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.58108,0.94718,0,massA=0.397 massB=0.55
p2,820,27,gain,0,166,433,0.53,1.3825,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54642,0.9331,0,massA=0.423 massB=0.51
p2,86,2,mixed,162,162,661,0.26,1.0609,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.5954,0.92909,0,massA=0.376 massB=0.553
p2,334,11,neutral,0,54,68,0.81,1.02,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.16071,0.93458,0,massA=0.784 massB=0.15
p2,102,3,gain,0,46,158,0.33,1.1335,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.26495,0.91893,0,massA=0.675 massB=0.243
p2,1172,39,neutral,0,178,567,0.32,1.0193,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.17595,0.94198,0,massA=0.776 massB=0.166
p2,205,6,mixed,94,94,101,0.71,0.7629,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.78965,0.89975,0,massA=0.71 massB=0.189
p2,898,29,mixed,79,79,81,0.83,0.851,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.46812,0.78898,0,massA=0.42 massB=0.369
p2,524,17,gain,0,117,362,0.42,1.2995,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.18249,0.90333,0,massA=0.738 massB=0.165
p2,738,24,gain,0,168,214,0.76,0.9681,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.3328,0.80726,0,massA=0.539 massB=0.269
p2,1099,36,gain,0,98,227,0.47,1.0887,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.62492,0.76963,0,massA=0.481 massB=0.289
p2,918,30,gain,0,149,447,0.26,0.78,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.38047,0.8244,0,massA=0.511 massB=0.314
p2,273,9,neutral,0,49,153,0.26,0.8118,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.51949,0.93846,0,massA=0.488 massB=0.451
p2,331,11,neutral,0,54,68,0.81,1.02,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.65217,0.90866,0,massA=0.593 massB=0.316
p2,500,16,mixed,139,139,234,0.6,1.0101,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.52911,0.9255,0,massA=0.436 massB=0.49
p2,28,0,mixed,186,186,984,0.26,1.3755,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.62136,0.82711,0,massA=0.313 massB=0.514
p2,440,14,mixed,81,81,201,0.68,1.6874,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.59454,0.92487,0,massA=0.375 massB=0.55
p2,411,13,mixed,72,72,88,0.64,0.7822,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.48857,0.91042,0,massA=0.445 massB=0.466
p2,750,25,neutral,0,124,207,0.76,1.2687,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56945,0.93896,0,massA=0.404 massB=0.535
p2,642,21,gain,0,106,206,0.73,1.4187,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.26819,0.91048,0,massA=0.666 massB=0.244
p2,1006,33,gain,0,142,446,0.53,1.6646,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.6307,0.92182,0,massA=0.34 massB=0.581
p2,944,31,gain,0,51,151,0.29,0.8586,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.10372,0.91186,0,massA=0.817 massB=0.0946
p2,798,26,gain,0,59,151,0.36,0.9214,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.31359,0.82673,0,massA=0.567 massB=0.259
p2,774,25,mixed,124,124,207,0.76,1.2687,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.50054,0.92594,0,massA=0.462 massB=0.463
p2,955,31,mixed,51,51,151,0.29,0.8586,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.75047,0.90021,0,massA=0.676 massB=0.225
p2,1071,35,mixed,91,91,133,0.68,0.9938,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.52328,0.91594,0,massA=0.479 massB=0.437
p2,972,32,gain,0,131,236,0.57,1.0269,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.29238,0.91677,0,massA=0.649 massB=0.268
p2,638,21,neutral,0,106,206,0.73,1.4187,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.26596,0.83181,0,massA=0.611 massB=0.221
p2,236,7,mixed,63,63,98,0.64,0.9956,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56899,0.92021,0,massA=0.397 massB=0.524
p2,336,11,neutral,0,54,68,0.81,1.02,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54087,0.95182,0,massA=0.437 massB=0.515
p2,768,25,gain,0,124,207,0.76,1.2687,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.31233,0.79354,0,massA=0.546 massB=0.248
p2,228,7,gain,0,63,98,0.64,0.9956,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.30147,0.81164,0,massA=0.567 massB=0.245
p2,579,19,neutral,0,64,122,0.49,0.9341,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.65793,0.7844,0,massA=0.516 massB=0.268
p2,145,4,mixed,29,29,71,0.55,1.3466,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.8416,0.91147,0,massA=0.767 massB=0.144
p2,1273,36,dominant,0,98,155,1.0,1.5816,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.53005,0.93489,0,massA=0.496 massB=0.439
p2,199,6,gain,0,94,101,0.71,0.7629,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.77881,0.75992,0,massA=0.592 massB=0.168
p2,907,30,neutral,0,149,447,0.26,0.78,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.24131,0.91572,0,massA=0.221 massB=0.695
p2,369,12,neutral,0,164,541,0.38,1.2535,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.63913,0.78481,0,massA=0.502 massB=0.283
p2,95,3,neutral,0,46,158,0.33,1.1335,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.84329,0.89565,0,massA=0.755 massB=0.14
p2,1085,36,neutral,0,98,227,0.47,1.0887,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.86285,0.88754,0,massA=0.766 massB=0.122
p2,842,28,neutral,0,132,181,0.76,1.0421,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.2333,0.94213,0,massA=0.722 massB=0.22
p2,320,10,mixed,111,111,278,0.58,1.4526,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.57945,0.92691,0,massA=0.39 massB=0.537
p2,917,30,gain,0,149,447,0.26,0.78,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.27163,0.90482,0,massA=0.246 massB=0.659
p2,169,5,gain,0,162,381,0.46,1.0819,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.72012,0.77164,0,massA=0.556 massB=0.216
p2,165,5,gain,0,162,381,0.46,1.0819,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.88632,0.8943,0,massA=0.793 massB=0.102
p2,298,9,mixed,49,49,153,0.26,0.8118,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.5603,0.80558,0,massA=0.354 massB=0.451
p2,486,16,neutral,0,139,234,0.6,1.0101,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54917,0.94632,0,massA=0.427 massB=0.52
p2,650,21,mixed,106,106,206,0.73,1.4187,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.55383,0.93238,0,massA=0.416 massB=0.516
p2,13,0,gain,0,186,984,0.26,1.3755,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.60264,0.89957,0,massA=0.542 massB=0.357
p2,797,26,gain,0,59,151,0.36,0.9214,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.30918,0.91185,0,massA=0.282 massB=0.63
p2,300,10,neutral,0,111,278,0.58,1.4526,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.52447,0.94035,0,massA=0.447 massB=0.493
p2,179,5,mixed,162,162,381,0.46,1.0819,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.84644,0.77395,0,massA=0.655 massB=0.119
p2,450,15,neutral,0,82,113,0.74,1.0198,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.53723,0.9472,0,massA=0.438 massB=0.509
p2,99,3,neutral,0,46,158,0.33,1.1335,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.6482,0.80579,0,massA=0.522 massB=0.283
p2,391,13,neutral,0,72,88,0.64,0.7822,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.63172,0.89681,0,massA=0.567 massB=0.33
p2,1066,35,gain,0,91,133,0.68,0.9938,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56247,0.91829,0,massA=0.402 massB=0.517
p2,472,15,mixed,82,82,113,0.74,1.0198,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.40715,0.9254,0,massA=0.549 massB=0.377
p2,1214,7,dominant,0,63,81,1.0,1.2857,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.49267,0.91897,0,massA=0.466 massB=0.453
p2,248,8,neutral,0,62,263,0.33,1.3998,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.28045,0.84754,0,massA=0.61 massB=0.238
p2,1271,35,dominant,0,91,107,1.0,1.1758,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.43746,0.92248,0,massA=0.404 massB=0.519
p2,451,15,neutral,0,82,113,0.74,1.0198,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.6873,0.89776,0,massA=0.617 massB=0.281
p2,174,5,mixed,162,162,381,0.46,1.0819,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.50122,0.93014,0,massA=0.464 massB=0.466
p2,878,29,neutral,0,79,81,0.83,0.851,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.2213,0.85143,0,massA=0.663 massB=0.188
p2,373,12,gain,0,164,541,0.38,1.2535,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.67292,0.8993,0,massA=0.605 massB=0.294
p2,508,16,mixed,139,139,234,0.6,1.0101,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56679,0.79481,0,massA=0.344 massB=0.45
p2,1180,39,gain,0,178,567,0.32,1.0193,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.48574,0.93411,0,massA=0.48 massB=0.454
p2,1249,24,dominant,0,168,180,1.0,1.0714,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.46851,0.91889,0,massA=0.431 massB=0.488
p2,36,1,neutral,0,58,116,0.66,1.32,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.61385,0.94837,0,massA=0.366 massB=0.582
p2,931,31,neutral,0,51,151,0.29,0.8586,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.71003,0.90424,0,massA=0.642 massB=0.262
p2,134,4,gain,0,29,71,0.55,1.3466,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.16579,0.91013,0,massA=0.759 massB=0.151
p2,543,18,neutral,0,41,61,0.58,0.8629,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.63468,0.92272,0,massA=0.586 massB=0.337
p2,613,20,gain,0,186,266,0.63,0.901,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.77385,0.89905,0,massA=0.696 massB=0.203
p2,1179,39,neutral,0,178,567,0.32,1.0193,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.62023,0.79241,0,massA=0.491 massB=0.301
p2,693,23,neutral,0,91,626,0.23,1.5822,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.45057,0.9259,0,massA=0.417 massB=0.509
p2,1052,35,neutral,0,91,133,0.68,0.9938,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.23553,0.94239,0,massA=0.72 massB=0.222
p2,883,29,gain,0,79,81,0.83,0.851,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.8261,0.88083,0,massA=0.728 massB=0.153
p2,691,23,neutral,0,91,626,0.23,1.5822,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.64216,0.89552,0,massA=0.575 massB=0.32
p2,784,26,neutral,0,59,151,0.36,0.9214,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.15102,0.92912,0,massA=0.789 massB=0.14
p2,164,5,gain,0,162,381,0.46,1.0819,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.19535,0.89822,0,massA=0.723 massB=0.175
p2,176,5,mixed,162,162,381,0.46,1.0819,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.62357,0.92786,0,massA=0.349 massB=0.579
p2,303,10,neutral,0,111,278,0.58,1.4526,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.55498,0.92411,0,massA=0.513 massB=0.411
p2,893,29,mixed,79,79,81,0.83,0.851,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.65543,0.87779,0,massA=0.575 massB=0.302
p2,479,15,mixed,82,82,113,0.74,1.0198,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.85122,0.75597,0,massA=0.643 massB=0.112
p2,125,4,neutral,0,29,71,0.55,1.3466,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.94594,0.90391,0,massA=0.855 massB=0.0489
p2,161,5,gain,0,162,381,0.46,1.0819,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.50327,0.91006,0,massA=0.458 massB=0.452
p2,107,3,gain,0,46,158,0.33,1.1335,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.29667,0.91076,0,massA=0.27 massB=0.641
p2,1171,39,neutral,0,178,567,0.32,1.0193,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.59772,0.90057,0,massA=0.538 massB=0.362
p2,633,21,neutral,0,106,206,0.73,1.4187,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.62352,0.92706,0,massA=0.578 massB=0.349
p2,619,20,gain,0,186,266,0.63,0.901,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.79393,0.763,0,massA=0.606 massB=0.157
p2,724,24,neutral,0,168,214,0.76,0.9681,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.11678,0.92814,0,massA=0.82 massB=0.108
p2,964,32,neutral,0,131,236,0.57,1.0269,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.12931,0.9254,0,massA=0.806 massB=0.12
p2,535,17,mixed,117,117,362,0.42,1.2995,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.7677,0.90585,0,massA=0.695 massB=0.21
p2,1247,23,dominant,0,91,132,1.0,1.4505,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.69001,0.86534,0,massA=0.597 massB=0.268
p2,1237,18,dominant,0,41,88,1.0,2.1463,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.52372,0.93792,0,massA=0.491 massB=0.447
p2,1015,33,mixed,142,142,446,0.53,1.6646,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.86238,0.91575,0,massA=0.79 massB=0.126
p2,905,30,neutral,0,149,447,0.26,0.78,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.84668,0.88693,0,massA=0.751 massB=0.136
p2,261,8,mixed,62,62,263,0.33,1.3998,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.51096,0.90704,0,massA=0.463 massB=0.444
p2,602,20,neutral,0,186,266,0.63,0.901,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.19405,0.94427,0,massA=0.761 massB=0.183
p2,1230,15,dominant,0,82,114,1.0,1.3902,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.38081,0.91633,0,massA=0.567 massB=0.349
p2,965,32,neutral,0,131,236,0.57,1.0269,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.93095,0.8964,0,massA=0.834 massB=0.0619
p2,808,26,mixed,59,59,151,0.36,0.9214,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.57146,0.81191,0,massA=0.348 massB=0.464
p2,679,22,gain,0,81,163,0.72,1.4489,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.73382,0.76004,0,massA=0.558 massB=0.202
p2,830,27,mixed,166,166,433,0.53,1.3825,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.57796,0.93355,0,massA=0.394 massB=0.54
p2,753,25,neutral,0,124,207,0.76,1.2687,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.60232,0.92312,0,massA=0.556 massB=0.367
p2,655,21,mixed,106,106,206,0.73,1.4187,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.87418,0.91206,0,massA=0.797 massB=0.115
p2,84,2,mixed,162,162,661,0.26,1.0609,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.48593,0.92747,0,massA=0.477 massB=0.451
p2,1234,17,dominant,0,117,129,1.0,1.1026,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.3156,0.85622,0,massA=0.586 massB=0.27
p2,242,8,neutral,0,62,263,0.33,1.3998,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.19084,0.94438,0,massA=0.764 massB=0.18
p2,1228,14,dominant,0,81,135,1.0,1.6667,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.36709,0.92909,0,massA=0.588 massB=0.341
p2,78,2,gain,0,162,661,0.26,1.0609,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.34329,0.81602,0,massA=0.536 massB=0.28
p2,504,16,mixed,139,139,234,0.6,1.0101,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.46249,0.92708,0,massA=0.498 massB=0.429
p2,823,27,gain,0,166,433,0.53,1.3825,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.74696,0.90344,0,massA=0.675 massB=0.229
p2,167,5,gain,0,162,381,0.46,1.0819,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.36139,0.90294,0,massA=0.326 massB=0.577
p2,873,29,neutral,0,79,81,0.83,0.851,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.59028,0.92193,0,massA=0.544 massB=0.378
p2,814,27,neutral,0,166,433,0.53,1.3825,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.1202,0.92647,0,massA=0.815 massB=0.111
p2,729,24,neutral,0,168,214,0.76,0.9681,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.7683,0.76333,0,massA=0.586 massB=0.177
p2,606,20,neutral,0,186,266,0.63,0.901,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54844,0.9447,0,massA=0.427 massB=0.518
p2,562,18,mixed,41,41,61,0.58,0.8629,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.398,0.92547,0,massA=0.557 massB=0.368
p2,547,18,neutral,0,41,61,0.58,0.8629,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.36888,0.90919,0,massA=0.335 massB=0.574
p2,1029,34,neutral,0,52,96,0.63,1.1631,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.70645,0.79856,0,massA=0.564 massB=0.234
p2,461,15,gain,0,82,113,0.74,1.0198,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.56188,0.9024,0,massA=0.507 massB=0.395
p2,140,4,mixed,29,29,71,0.55,1.3466,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.51851,0.92831,0,massA=0.447 massB=0.481
p2,223,7,gain,0,63,98,0.64,0.9956,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.76316,0.89291,0,massA=0.681 massB=0.211
p2,966,32,neutral,0,131,236,0.57,1.0269,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56917,0.94544,0,massA=0.407 massB=0.538
p2,614,20,gain,0,186,266,0.63,0.901,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.17866,0.90316,0,massA=0.742 massB=0.161
p2,367,12,neutral,0,164,541,0.38,1.2535,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.27447,0.91566,0,massA=0.251 massB=0.664
p2,439,14,gain,0,81,201,0.68,1.6874,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.72301,0.75681,0,massA=0.547 massB=0.21
p2,358,11,mixed,54,54,68,0.81,1.02,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.48383,0.79621,0,massA=0.411 massB=0.385
p2,569,18,mixed,41,41,61,0.58,0.8629,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.80336,0.76608,0,massA=0.615 massB=0.151
p2,1125,37,gain,0,151,252,0.68,1.1348,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.92446,0.89102,0,massA=0.824 massB=0.0673
p2,874,29,neutral,0,79,81,0.83,0.851,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.10906,0.93554,0,massA=0.834 massB=0.102
p2,157,5,neutral,0,162,381,0.46,1.0819,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.31032,0.91368,0,massA=0.284 massB=0.63
p2,1142,38,neutral,0,183,609,0.38,1.2646,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.17521,0.94395,0,massA=0.779 massB=0.165
