instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note,latency_s,ts_utc
p2,909,30,neutral,0,149,447,0.26,0.78,4,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,639,21,neutral,0,106,206,0.73,1.4187,4,False,A,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,21,0,mixed,186,186,984,0.26,1.3755,0,False,A,simulated-logprob,fewshot,0.08379,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,837,27,mixed,166,166,433,0.53,1.3825,3,False,A,simulated-logprob,fewshot,0.45651,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,942,31,gain,0,51,151,0.29,0.8586,1,True,B,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,412,13,mixed,72,72,88,0.64,0.7822,1,True,B,simulated-logprob,fewshot,0.10732,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,325,10,mixed,111,111,278,0.58,1.4526,2,False,A,simulated-logprob,fewshot,0.62688,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1003,33,gain,0,142,446,0.53,1.6646,1,False,A,simulated-logprob,fewshot,0.80887,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,847,28,neutral,0,132,181,0.76,1.0421,3,False,A,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,112,3,mixed,46,46,158,0.33,1.1335,1,True,B,simulated-logprob,fewshot,0.06039,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,926,30,mixed,149,149,447,0.26,0.78,3,True,B,simulated-logprob,fewshot,0.01019,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,913,30,gain,0,149,447,0.26,0.78,1,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,281,9,gain,0,49,153,0.26,0.8118,0,False,A,simulated-logprob,fewshot,0.20595,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1251,25,dominant,0,124,182,1.0,1.4677,1,False,A,simulated-logprob,fewshot,0.85349,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,523,17,gain,0,117,362,0.42,1.2995,1,False,A,simulated-logprob,fewshot,0.57566,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,196,6,gain,0,94,101,0.71,0.7629,3,True,B,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1121,37,gain,0,151,252,0.68,1.1348,0,False,A,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,673,22,gain,0,81,163,0.72,1.4489,1,False,A,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,775,25,mixed,124,124,207,0.76,1.2687,2,False,A,simulated-logprob,fewshot,0.81989,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1021,34,neutral,0,52,96,0.63,1.1631,0,False,A,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,903,30,neutral,0,149,447,0.26,0.78,1,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1067,35,gain,0,91,133,0.68,0.9938,3,False,A,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1056,35,neutral,0,91,133,0.68,0.9938,3,True,B,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,820,27,gain,0,166,433,0.53,1.3825,0,True,B,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,86,2,mixed,162,162,661,0.26,1.0609,3,True,B,simulated-logprob,fewshot,0.03672,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,334,11,neutral,0,54,68,0.81,1.02,2,True,B,simulated-logprob,fewshot,0.64408,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,102,3,gain,0,46,158,0.33,1.1335,1,True,B,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1172,39,neutral,0,178,567,0.32,1.0193,1,True,B,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,205,6,mixed,94,94,101,0.71,0.7629,2,False,A,simulated-logprob,fewshot,0.12621,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,898,29,mixed,79,79,81,0.83,0.851,4,True,B,simulated-logprob,fewshot,0.32051,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,524,17,gain,0,117,362,0.42,1.2995,2,True,B,simulated-logprob,fewshot,0.57566,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,738,24,gain,0,168,214,0.76,0.9681,4,True,B,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1099,36,gain,0,98,227,0.47,1.0887,4,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,918,30,gain,0,149,447,0.26,0.78,4,True,B,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,273,9,neutral,0,49,153,0.26,0.8118,1,False,A,simulated-logprob,fewshot,0.20595,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,331,11,neutral,0,54,68,0.81,1.02,0,False,A,simulated-logprob,fewshot,0.64408,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,500,16,mixed,139,139,234,0.6,1.0101,0,True,B,simulated-logprob,fewshot,0.29447,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,28,0,mixed,186,186,984,0.26,1.3755,4,True,B,simulated-logprob,fewshot,0.08379,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,440,14,mixed,81,81,201,0.68,1.6874,0,True,B,simulated-logprob,fewshot,0.87795,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,411,13,mixed,72,72,88,0.64,0.7822,0,False,A,simulated-logprob,fewshot,0.10732,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,750,25,neutral,0,124,207,0.76,1.2687,0,True,B,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,642,21,gain,0,106,206,0.73,1.4187,1,True,B,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1006,33,gain,0,142,446,0.53,1.6646,3,True,B,simulated-logprob,fewshot,0.80887,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,944,31,gain,0,51,151,0.29,0.8586,2,True,B,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,798,26,gain,0,59,151,0.36,0.9214,4,True,B,simulated-logprob,fewshot,0.3154,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,774,25,mixed,124,124,207,0.76,1.2687,2,True,B,simulated-logprob,fewshot,0.81989,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,955,31,mixed,51,51,151,0.29,0.8586,2,False,A,simulated-logprob,fewshot,0.01619,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1071,35,mixed,91,91,133,0.68,0.9938,0,False,A,simulated-logprob,fewshot,0.43173,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,972,32,gain,0,131,236,0.57,1.0269,1,True,B,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,638,21,neutral,0,106,206,0.73,1.4187,4,True,B,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,236,7,mixed,63,63,98,0.64,0.9956,3,True,B,simulated-logprob,fewshot,0.3561,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,336,11,neutral,0,54,68,0.81,1.02,3,True,B,simulated-logprob,fewshot,0.64408,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,768,25,gain,0,124,207,0.76,1.2687,4,True,B,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,228,7,gain,0,63,98,0.64,0.9956,4,True,B,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,579,19,neutral,0,64,122,0.49,0.9341,4,False,A,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,145,4,mixed,29,29,71,0.55,1.3466,2,False,A,simulated-logprob,fewshot,0.48254,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1273,36,dominant,0,98,155,1.0,1.5816,0,False,A,simulated-logprob,fewshot,0.88563,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,199,6,gain,0,94,101,0.71,0.7629,4,False,A,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,907,30,neutral,0,149,447,0.26,0.78,3,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,369,12,neutral,0,164,541,0.38,1.2535,4,False,A,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,95,3,neutral,0,46,158,0.33,1.1335,2,False,A,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1085,36,neutral,0,98,227,0.47,1.0887,2,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,842,28,neutral,0,132,181,0.76,1.0421,1,True,B,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,320,10,mixed,111,111,278,0.58,1.4526,0,True,B,simulated-logprob,fewshot,0.62688,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,917,30,gain,0,149,447,0.26,0.78,3,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,169,5,gain,0,162,381,0.46,1.0819,4,False,A,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,165,5,gain,0,162,381,0.46,1.0819,2,False,A,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,298,9,mixed,49,49,153,0.26,0.8118,4,True,B,simulated-logprob,fewshot,0.0123,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,486,16,neutral,0,139,234,0.6,1.0101,3,True,B,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,650,21,mixed,106,106,206,0.73,1.4187,0,True,B,simulated-logprob,fewshot,0.85444,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,13,0,gain,0,186,984,0.26,1.3755,1,False,A,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,797,26,gain,0,59,151,0.36,0.9214,3,False,A,simulated-logprob,fewshot,0.3154,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,300,10,neutral,0,111,278,0.58,1.4526,0,True,B,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,179,5,mixed,162,162,381,0.46,1.0819,4,False,A,simulated-logprob,fewshot,0.13044,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,450,15,neutral,0,82,113,0.74,1.0198,0,True,B,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,99,3,neutral,0,46,158,0.33,1.1335,4,False,A,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,391,13,neutral,0,72,88,0.64,0.7822,0,False,A,simulated-logprob,fewshot,0.35109,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1066,35,gain,0,91,133,0.68,0.9938,3,True,B,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,472,15,mixed,82,82,113,0.74,1.0198,1,True,B,simulated-logprob,fewshot,0.57156,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1214,7,dominant,0,63,81,1.0,1.2857,2,True,B,simulated-logprob,fewshot,0.77104,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,248,8,neutral,0,62,263,0.33,1.3998,4,True,B,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1271,35,dominant,0,91,107,1.0,1.1758,3,False,A,simulated-logprob,fewshot,0.69215,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,451,15,neutral,0,82,113,0.74,1.0198,0,False,A,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,174,5,mixed,162,162,381,0.46,1.0819,2,True,B,simulated-logprob,fewshot,0.13044,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,878,29,neutral,0,79,81,0.83,0.851,4,True,B,simulated-logprob,fewshot,0.42404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,373,12,gain,0,164,541,0.38,1.2535,1,False,A,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,508,16,mixed,139,139,234,0.6,1.0101,4,True,B,simulated-logprob,fewshot,0.29447,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1180,39,gain,0,178,567,0.32,1.0193,0,True,B,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1249,24,dominant,0,168,180,1.0,1.0714,3,False,A,simulated-logprob,fewshot,0.58855,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,36,1,neutral,0,58,116,0.66,1.32,3,True,B,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,931,31,neutral,0,51,151,0.29,0.8586,0,False,A,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,134,4,gain,0,29,71,0.55,1.3466,2,True,B,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,543,18,neutral,0,41,61,0.58,0.8629,1,False,A,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,613,20,gain,0,186,266,0.63,0.901,1,False,A,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1179,39,neutral,0,178,567,0.32,1.0193,4,False,A,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,693,23,neutral,0,91,626,0.23,1.5822,1,False,A,simulated-logprob,fewshot,0.40644,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1052,35,neutral,0,91,133,0.68,0.9938,1,True,B,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,883,29,gain,0,79,81,0.83,0.851,1,False,A,simulated-logprob,fewshot,0.42404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,691,23,neutral,0,91,626,0.23,1.5822,0,False,A,simulated-logprob,fewshot,0.40644,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,784,26,neutral,0,59,151,0.36,0.9214,2,True,B,simulated-logprob,fewshot,0.3154,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,164,5,gain,0,162,381,0.46,1.0819,2,True,B,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,176,5,mixed,162,162,381,0.46,1.0819,3,True,B,simulated-logprob,fewshot,0.13044,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,303,10,neutral,0,111,278,0.58,1.4526,1,False,A,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,893,29,mixed,79,79,81,0.83,0.851,1,False,A,simulated-logprob,fewshot,0.32051,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,479,15,mixed,82,82,113,0.74,1.0198,4,False,A,simulated-logprob,fewshot,0.57156,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,125,4,neutral,0,29,71,0.55,1.3466,2,False,A,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,161,5,gain,0,162,381,0.46,1.0819,0,False,A,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,107,3,gain,0,46,158,0.33,1.1335,3,False,A,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1171,39,neutral,0,178,567,0.32,1.0193,0,False,A,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,633,21,neutral,0,106,206,0.73,1.4187,1,False,A,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,619,20,gain,0,186,266,0.63,0.901,4,False,A,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,724,24,neutral,0,168,214,0.76,0.9681,2,True,B,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,964,32,neutral,0,131,236,0.57,1.0269,2,True,B,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,535,17,mixed,117,117,362,0.42,1.2995,2,False,A,simulated-logprob,fewshot,0.1812,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1247,23,dominant,0,91,132,1.0,1.4505,4,False,A,simulated-logprob,fewshot,0.84758,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1237,18,dominant,0,41,88,1.0,2.1463,0,False,A,simulated-logprob,fewshot,0.9547,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1015,33,mixed,142,142,446,0.53,1.6646,2,False,A,simulated-logprob,fewshot,0.61499,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,905,30,neutral,0,149,447,0.26,0.78,2,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,261,8,mixed,62,62,263,0.33,1.3998,0,False,A,simulated-logprob,fewshot,0.12133,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,602,20,neutral,0,186,266,0.63,0.901,1,True,B,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1230,15,dominant,0,82,114,1.0,1.3902,2,True,B,simulated-logprob,fewshot,0.82415,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,965,32,neutral,0,131,236,0.57,1.0269,2,False,A,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,808,26,mixed,59,59,151,0.36,0.9214,4,True,B,simulated-logprob,fewshot,0.03008,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,679,22,gain,0,81,163,0.72,1.4489,4,False,A,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,830,27,mixed,166,166,433,0.53,1.3825,0,True,B,simulated-logprob,fewshot,0.45651,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,753,25,neutral,0,124,207,0.76,1.2687,1,False,A,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,655,21,mixed,106,106,206,0.73,1.4187,2,False,A,simulated-logprob,fewshot,0.85444,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,84,2,mixed,162,162,661,0.26,1.0609,2,True,B,simulated-logprob,fewshot,0.03672,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1234,17,dominant,0,117,129,1.0,1.1026,4,True,B,simulated-logprob,fewshot,0.62268,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,242,8,neutral,0,62,263,0.33,1.3998,1,True,B,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1228,14,dominant,0,81,135,1.0,1.6667,1,True,B,simulated-logprob,fewshot,0.90347,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,78,2,gain,0,162,661,0.26,1.0609,4,True,B,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,504,16,mixed,139,139,234,0.6,1.0101,2,True,B,simulated-logprob,fewshot,0.29447,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,823,27,gain,0,166,433,0.53,1.3825,1,False,A,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,167,5,gain,0,162,381,0.46,1.0819,3,False,A,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,873,29,neutral,0,79,81,0.83,0.851,1,False,A,simulated-logprob,fewshot,0.42404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,814,27,neutral,0,166,433,0.53,1.3825,2,True,B,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,729,24,neutral,0,168,214,0.76,0.9681,4,False,A,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,606,20,neutral,0,186,266,0.63,0.901,3,True,B,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,562,18,mixed,41,41,61,0.58,0.8629,1,True,B,simulated-logprob,fewshot,0.12464,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,547,18,neutral,0,41,61,0.58,0.8629,3,False,A,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1029,34,neutral,0,52,96,0.63,1.1631,4,False,A,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,461,15,gain,0,82,113,0.74,1.0198,0,False,A,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,140,4,mixed,29,29,71,0.55,1.3466,0,True,B,simulated-logprob,fewshot,0.48254,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,223,7,gain,0,63,98,0.64,0.9956,1,False,A,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,966,32,neutral,0,131,236,0.57,1.0269,3,True,B,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,614,20,gain,0,186,266,0.63,0.901,2,True,B,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,367,12,neutral,0,164,541,0.38,1.2535,3,False,A,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,439,14,gain,0,81,201,0.68,1.6874,4,False,A,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,358,11,mixed,54,54,68,0.81,1.02,4,True,B,simulated-logprob,fewshot,0.65296,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,569,18,mixed,41,41,61,0.58,0.8629,4,False,A,simulated-logprob,fewshot,0.12464,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1125,37,gain,0,151,252,0.68,1.1348,2,False,A,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,874,29,neutral,0,79,81,0.83,0.851,2,True,B,simulated-logprob,fewshot,0.42404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,157,5,neutral,0,162,381,0.46,1.0819,3,False,A,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1142,38,neutral,0,183,609,0.38,1.2646,1,True,B,simulated-logprob,fewshot,0.50848,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,188,6,neutral,0,94,101,0.71,0.7629,4,True,B,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,327,10,mixed,111,111,278,0.58,1.4526,3,False,A,simulated-logprob,fewshot,0.62688,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,838,27,mixed,166,166,433,0.53,1.3825,4,True,B,simulated-logprob,fewshot,0.45651,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,811,27,neutral,0,166,433,0.53,1.3825,0,False,A,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1060,35,gain,0,91,133,0.68,0.9938,0,True,B,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,185,6,neutral,0,94,101,0.71,0.7629,2,False,A,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,155,5,neutral,0,162,381,0.46,1.0819,2,False,A,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,533,17,mixed,117,117,362,0.42,1.2995,1,False,A,simulated-logprob,fewshot,0.1812,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1118,37,neutral,0,151,252,0.68,1.1348,4,True,B,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1192,39,mixed,178,178,567,0.32,1.0193,1,True,B,simulated-logprob,fewshot,0.03789,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,692,23,neutral,0,91,626,0.23,1.5822,1,True,B,simulated-logprob,fewshot,0.40644,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,582,19,gain,0,64,122,0.49,0.9341,1,True,B,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,852,28,gain,0,132,181,0.76,1.0421,1,True,B,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,667,22,neutral,0,81,163,0.72,1.4489,3,False,A,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,716,23,mixed,91,91,626,0.23,1.5822,3,True,B,simulated-logprob,fewshot,0.11098,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1090,36,gain,0,98,227,0.47,1.0887,0,True,B,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,424,14,neutral,0,81,201,0.68,1.6874,2,True,B,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
